"","id_municipio","ano","share_feminino","share_esquerda","open","logPop","gdppc","vote_margin"
"4708",4216057,2012,0.0571549534292972,0.0859441151566469,1,8.53483662658883,13.3810970528771,0.0418918918918919
"4709",4216057,2016,0.0471611721611722,0.190934065934066,0,8.59637398929068,14.1510323181591,0.0586275816122585
"4710",4216107,2016,0.0461818918371481,0.427790155965161,1,9.15999399753944,21.7830116578261,0.00279981334577695
"4711",4216107,2020,0.155222039473684,0.490131578947368,0,9.15207546384421,18.9543129855731,-0.112302031674932
"4712",4216305,2020,0.148094162233073,0.0463523066831864,1,10.5605670439342,12.0613370162948,-0.427665058489194
"4713",4216602,2008,0.15566695115759,0.276222680768774,0,12.2024661499361,23.6575898693693,-0.111876993383158
"4714",4216909,2020,0.191749773345422,0.273164097914778,0,10.0978611903542,25.8838930652915,-0.56967622307802
"4715",4217105,2008,0.0397579948141746,0.0423509075194468,1,8.09651291750159,17.1918294251223,0.0933232169954477
"4716",4217105,2012,0.0590008613264427,0.0749354005167959,0,8.07090608878782,16.040008492551,-0.0239561943874059
"4717",4217105,2016,0.00616016427104723,0.0390143737166324,1,8.07620452723903,15.0735737449497,-0.0503018108651911
"4718",4217105,2020,0.246694026447788,0.0615595075239398,0,8.06180227453835,14.9072653769766,-0.0653301071552022
"4719",4217154,2008,0.0144014401440144,0.108010801080108,0,7.614312146452,9.22055090199166,-0.0834454912516824
"4720",4217154,2016,0.0682372055239643,0.151096669374492,1,7.52833176670725,11.8459294604227,-0.0323785803237858
"4721",4217204,2016,0.221631578947368,0.370631578947368,1,10.581267255965,21.8413503662839,-0.142308592835402
"4722",4217253,2008,0.112248916896416,0.102796376526191,0,8.52476445691256,7.30422426031489,-0.199131513647643
"4723",4217253,2016,0.0812371134020619,0.12659793814433,1,8.61031916940572,8.51205219940408,-0.474461175081193
"4724",4217501,2008,0.0151960287711478,0.296423867895857,1,9.78222346504309,26.8269200001971,0.0240206629358588
"4725",4217501,2012,0.04344453064391,0.263382467028704,0,9.7412626974413,25.3818565207424,0.00773369199731005
"4726",4217501,2020,0.16833373993657,0.38472798243474,0,9.77428961406445,30.4651215700891,-0.140629153743908
"4727",4217600,2016,0.19662529633245,0.081996932087575,0,9.53082839615314,18.7500607234881,-0.273569482288828
"4728",4217709,2020,0.196452933151432,0.0901091405184175,1,10.3330922748308,13.4526180540886,0.0471301633045149
"4729",4217808,2020,0.0566076574722108,0.0590778097982709,1,9.82476896782472,20.5072955710897,-0.0216140840160363
"4730",4217956,2020,0.0965456155890168,0.285208148804252,0,7.38956395367764,16.4793754392019,-0.175043327556326
