"","id_municipio","ano","share_feminino","share_esquerda"
"107",2700508,2016,0.0257124140189977,0.092368162463151
"108",2700508,2020,0.0696531791907515,0.296820809248555
"109",2700607,2008,0.025530694205393,0.251004016064257
"110",2700607,2012,0.0542372881355932,0.0635593220338983
"111",2700607,2016,0.0351437699680511,0.0697960186778078
"112",2700607,2020,0.0486474694589878,0.118237347294939
"113",2700706,2008,0.00984197393956196,0.0729137787635154
"114",2700706,2012,0.21945067264574,0.0804372197309417
"115",2700706,2016,0.027799428422967,0.018056638087815
"116",2700706,2020,0.0303379416282642,0.185611879160266
"117",2700805,2008,0.0106830689543542,0.0760764001294917
"118",2700805,2012,0.0993423329871928,0.245413637937002
"119",2700805,2016,0.00899100899100899,0.147519147519148
"120",2700805,2020,0.038423645320197,0.157635467980296
"121",2700904,2008,0.00424989375265618,0.104547386315342
"122",2700904,2012,0.0966632266941864,0.398692810457516
"123",2700904,2016,0.00197044334975369,0.0177339901477833
"124",2700904,2020,0.0119940029985007,0.056671664167916
"125",2701001,2008,0.0135110952040086,0.119183965640659
"126",2701001,2012,0.048692515779982,0.0753832281334536
"127",2701001,2016,0.039948923750456,0.0297336738416636
"128",2701001,2020,0.124015561248695,0.129234272701395
"129",2701100,2008,0.00935960591133005,0.19384236453202
"130",2701100,2012,0.0194198623402163,0.0440019665683382
"131",2701100,2016,0.0260052973753913,0.482301950397303
"132",2701100,2020,0.0227761065749893,0.154275891706059
"133",2701209,2008,0.00614376407945935,0.0776162195371698
"134",2701209,2012,0.449604108709608,0.091375989728226
"135",2701209,2016,0.00269374222958972,0.26336510567758
"136",2701209,2020,0.0686754059870867,0.042066131872432
"137",2701308,2008,0.0931062262630913,0.269766371274025
"138",2701308,2012,0.0444470643716105,0.0932563074746522
"139",2701308,2016,0.0275600195982362,0.141229789318961
"140",2701308,2020,0.0854679495189304,0.19280269898788
"141",2701357,2008,0.00361925443358668,0.0687658342381469
"142",2701357,2012,0.0218923933209648,0.114656771799629
"143",2701357,2016,0.00378657487091222,0.0674698795180723
"144",2701357,2020,0.27120253164557,0.0984177215189873
"145",2701407,2008,0.069336569579288,0.198058252427184
"146",2701407,2012,0.13465958627249,0.257192676547515
"147",2701407,2016,0.023359447998275,0.0301157191116222
"148",2701407,2020,0.0665715305030325,0.140064216910453
"149",2701506,2008,0.492444628441316,0.536120885944939
"150",2701506,2012,0.1189453125,0.0513671875
"151",2701506,2016,0.00196540880503145,0.0851022012578616
"152",2701506,2020,0.0115008625646924,0.0594211232509105
"153",2701605,2008,0.00426723563141752,0.258834511268169
"154",2701605,2012,0.0177218614718615,0.117830086580087
"155",2701605,2016,0.00544692737430168,0.0875698324022346
"156",2701605,2020,0.0211038961038961,0.0585664335664336
"157",2701704,2008,0.221789883268482,0.28651102464332
"158",2701704,2012,0.098779290023853,0.0495299565034376
"159",2701704,2016,0.0656801661474559,0.149273104880582
"160",2701704,2020,0.0809854860348823,0.0907427735089645
"161",2701803,2008,0.00482072913528171,0.16872551973486
"162",2701803,2012,0.109459845670191,0.118891111746213
"163",2701803,2016,0.00400701227147508,0.0628600050087653
"164",2701803,2020,0.0317135549872123,0.107416879795396
"165",2701902,2008,0.0135593220338983,0.0920469361147327
"166",2701902,2012,0.010587907495124,0.0512677626079688
"167",2701902,2016,0.0307462686567164,0.046865671641791
"168",2701902,2020,0.486372576566451,0.0904748524866536
"169",2702009,2008,0.00193386192225875,0.0373235350995939
"170",2702009,2012,0.40883634100809,0.0634723086496577
"171",2702009,2016,0.00246398786959818,0.0320318423047763
"172",2702009,2020,0.104746014089729,0.0951056729699666
"173",2702108,2008,0.0220380818053597,0.295839210155148
"174",2702108,2012,0.0823625587574085,0.129981606376456
"175",2702108,2016,0.00545929266555898,0.0677664372181343
"176",2702108,2020,0.10510475749508,0.15233244588494
"177",2702207,2008,0.0169295883031935,0.0761831473643709
"178",2702207,2012,0.427741185586982,0.0701278574196048
"179",2702207,2016,0.0232722143864598,0.0793370944992948
"180",2702207,2020,0.0565289256198347,0.196694214876033
"181",2702306,2008,0.00795874446745442,0.0302107443050311
"182",2702306,2012,0.0215505557061534,0.0903587241348152
"183",2702306,2016,0.010335148009527,0.0627764545763865
"184",2702306,2020,0.0305303329385445,0.13637759354301
"185",2702355,2008,0.0117298837974128,0.324380618285464
"186",2702355,2012,0.288763468445357,0.368086198050282
"187",2702355,2016,0.00467973091547236,0.0416301062688895
"188",2702355,2020,0.0555555555555556,0.0779681550709588
"189",2702405,2008,0.145418428156675,0.380940253654561
"190",2702405,2012,0.290080766068579,0.119359675001209
"191",2702405,2016,0.0425069107717406,0.206598087642181
"192",2702405,2020,0.0751523063533507,0.156222802436902
"193",2702504,2008,0.0240199846272098,0.467140661029977
"194",2702504,2012,0.0398171080205754,0.0800152409982854
"195",2702504,2016,0.00479328939484721,0.0277611344118234
"196",2702504,2020,0.0314085056574327,0.0382364416699181
"197",2702553,2008,0.00777284263959391,0.142290609137056
"198",2702553,2012,0.0985686402081978,0.189817826935589
"199",2702553,2016,0.00630119722747322,0.0584436042848141
"200",2702553,2020,0.0587351659906865,0.11071053026889
"201",2702603,2008,0.00908385953251357,0.289686496067353
"202",2702603,2012,0.284047565627103,0.106461745568768
"203",2702603,2016,0.00305064063453325,0.0400650803335367
"204",2702603,2020,0.0304878048780488,0.122049567269866
"205",2702702,2008,0.0149253731343284,0.0730828615542975
"206",2702702,2012,0.037111334002006,0.102808425275827
"207",2702702,2016,0.0448164146868251,0.220842332613391
"208",2702702,2020,0.0300902708124373,0.197592778335005
"209",2702801,2008,0.00680816980376452,0.038846615939127
"210",2702801,2012,0.0435881238155401,0.125078963992419
"211",2702801,2016,0.0214792299898683,0.0164133738601824
"212",2702801,2020,0.0692891373801917,0.124201277955272
"213",2702900,2008,0.0279088050314465,0.131132075471698
"214",2702900,2012,0.162722757814782,0.0574788197487584
"215",2702900,2016,0.0036322199273556,0.0558364788832704
"216",2702900,2020,0.047826387449029,0.18577648766328
"217",2703007,2008,0.00818214158662398,0.569192458199929
"218",2703007,2012,0.0528120713305898,0.0771604938271605
"219",2703007,2016,0.0196567862714509,0.080811232449298
"220",2703007,2020,0.0234806629834254,0.592387968078576
"221",2703106,2008,0.00712589073634204,0.138646960499692
"222",2703106,2012,0.265684890054468,0.137784950574945
"223",2703106,2016,0.00638506876227898,0.0599214145383104
"224",2703106,2020,0.0462623671674606,0.137229754488824
"225",2703205,2008,0.0121457489878543,0.441503166199522
"226",2703205,2012,0.0385862177141065,0.535187702603785
"227",2703205,2016,0.0179627356911748,0.0510989624009818
"228",2703205,2020,0.0323621332795645,0.0707732634338139
"229",2703304,2008,0.00863557858376511,0.264104778353483
"230",2703304,2012,0.0104442712392829,0.388152766952455
"231",2703304,2016,0.00204349729966428,0.436578601663991
"232",2703304,2020,0.0250935810342437,0.546235962844863
"233",2703403,2008,0.00475435816164818,0.482725832012678
"234",2703403,2012,0.1915530428999,0.0828067841702694
"235",2703403,2016,0.00468854655056932,0.0254521098459478
"236",2703403,2020,0.0163076923076923,0.048
"237",2703502,2008,0.0220541902961563,0.16351606805293
"238",2703502,2012,0.0127569099929128,0.290219702338767
"239",2703502,2016,0.0049520272361498,0.0776849272671
"240",2703502,2020,0.057945566286216,0.124963418203102
"241",2703601,2008,0.00958160332162248,0.328968380709039
"242",2703601,2012,0.0946478873239437,0.0515492957746479
"243",2703601,2016,0.0109447004608295,0.0794930875576037
"244",2703601,2020,0.0474403645135352,0.0940766550522648
"245",2703700,2008,0.00445357999314834,0.0431654676258993
"246",2703700,2012,0.308148148148148,0.0785185185185185
"247",2703700,2016,0.00424628450106157,0.148619957537155
"248",2703700,2020,0.032279534109817,0.343094841930116
"249",2703759,2008,0.115211152111521,0.148011480114801
"250",2703759,2012,0.0218737102765167,0.0887329756500206
"251",2703759,2016,0.0113041657944317,0.0347498429976973
"252",2703759,2020,0.0373927257866776,0.0897016755210462
"253",2703809,2008,0.0635652416876222,0.172534227437832
"254",2703809,2012,0.0719210490739489,0.161551980532648
"255",2703809,2016,0.0191518467852257,0.0436388508891929
"256",2703809,2020,0.146434533746721,0.194729310756022
"257",2703908,2008,0.039048473967684,0.0561041292639138
"258",2703908,2012,0.00820025895554597,0.0712127751402676
"259",2703908,2016,0.00251361541684122,0.0343527440301634
"260",2703908,2020,0.0825444907232109,0.0639909125331314
"261",2704005,2008,0.00494026767268481,0.066379232911165
"262",2704005,2012,0.172206252245778,0.0592885375494071
"263",2704005,2016,0.0165963161933998,0.0942056792018419
"264",2704005,2020,0.0310091576752199,0.145344092846133
"265",2704104,2008,0.0349193099610462,0.150111296605454
"266",2704104,2012,0.445990806945863,0.239785495403473
"267",2704104,2016,0.00518706544531509,0.0458006842511864
"268",2704104,2020,0.036274405206444,0.0955937266616878
"269",2704203,2008,0.00628240925408855,0.0997207818109294
"270",2704203,2012,0.166501092787602,0.0713292271011325
"271",2704203,2016,0.00313450723702406,0.0231400387203835
"272",2704203,2020,0.0220989450709349,0.100309203346672
"273",2704302,2008,0.0956827853709201,0.293019721744779
"274",2704302,2012,0.187091303333314,0.203040788567591
"275",2704302,2016,0.0766668366219684,0.152625526153288
"276",2704302,2020,0.232875837175378,0.373936561005995
"277",2704401,2008,0.0880530492444831,0.283617784541798
"278",2704401,2012,0.30002302555837,0.154846880036841
"279",2704401,2016,0.010334756234554,0.0374073241968097
"280",2704401,2020,0.0330985128033099,0.0648551940064855
"281",2704500,2008,0.0366782900684489,0.302595893064704
"282",2704500,2012,0.026035896299579,0.170729005096388
"283",2704500,2016,0.00787234042553192,0.105212765957447
"284",2704500,2020,0.0489795918367347,0.114104308390023
"285",2704609,2008,0.00474912244476564,0.271732397274417
"286",2704609,2012,0.155303905708343,0.138433094522764
"287",2704609,2016,0.00247780301466033,0.0163122031798472
"288",2704609,2020,0.0739299610894942,0.0879809770860355
"289",2704708,2008,0.06873996551109,0.185229232324434
"290",2704708,2012,0.107445287583856,0.113053997580556
"291",2704708,2016,0.0341244779464195,0.117856779056738
"292",2704708,2020,0.0765604539502401,0.167394151025753
"293",2704807,2008,0.047260686333534,0.0894039735099338
"294",2704807,2012,0.254239925315077,0.077174420413879
"295",2704807,2016,0.0324521133449422,0.0574639860693367
"296",2704807,2020,0.164724919093851,0.158576051779935
"297",2704906,2008,0.016857720836143,0.0667565745111261
"298",2704906,2012,0.0514412416851441,0.0771618625277162
"299",2704906,2016,0.0429162357807653,0.1923474663909
"300",2704906,2020,0.0615188799321171,0.0666100975816716
"301",2705002,2008,0.00413223140495868,0.174793388429752
"302",2705002,2012,0.0183397683397683,0.0735735735735736
"303",2705002,2016,0.00524303659202621,0.134898962315674
"304",2705002,2020,0.0260566882148185,0.216111387369468
"305",2705101,2008,0.018356192636898,0.171908837784882
"306",2705101,2012,0.221345846645367,0.0975439297124601
"307",2705101,2016,0.00973189581146837,0.159049708997233
"308",2705101,2020,0.0864520958083832,0.224457335329341
"309",2705200,2008,0.0108208378420158,0.0924408718503633
"310",2705200,2012,0.0710151728452995,0.0796183325512279
"311",2705200,2016,0.0386556854410202,0.0441020191285866
"312",2705200,2020,0.140286895210309,0.147216143933868
"313",2705309,2008,0.00432559968541093,0.410538733779001
"314",2705309,2012,0.0297223308564724,0.576065701994525
"315",2705309,2016,0.00116959064327485,0.178947368421053
"316",2705309,2020,0.28116213683224,0.056232427366448
"317",2705408,2008,0.0039015606242497,0.468487394957983
"318",2705408,2012,0.0732952838690297,0.0802042655452088
"319",2705408,2016,0.00427350427350427,0.0156695156695157
"320",2705408,2020,0.0119284294234592,0.044021584777052
"321",2705507,2008,0.0126439767905084,0.0686758465402269
"322",2705507,2012,0.0311904349332871,0.0453127707503032
"323",2705507,2016,0.0264382960035134,0.135529205094422
"324",2705507,2020,0.0413180809288031,0.110722212736896
"325",2705606,2008,0.00303705203482486,0.260174124316663
"326",2705606,2012,0.0282570642660665,0.128532133033258
"327",2705606,2016,0.0082366154998128,0.0228378884312991
"328",2705606,2020,0.12272558484961,0.10285926476049
"329",2705705,2008,0.00732047408784569,0.243899604926795
"330",2705705,2012,0.14405560882071,0.159036433365292
"331",2705705,2016,0.0108605831660961,0.0879471136819738
"332",2705705,2020,0.0182162054549074,0.0251841528966753
"333",2705804,2008,0.0200702458605118,0.056196688409433
"334",2705804,2012,0.0118131868131868,0.162912087912088
"335",2705804,2016,0.00152749490835031,0.284114052953157
"336",2705804,2020,0.0122655122655123,0.674362674362674
"337",2705903,2008,0.00895140664961637,0.108695652173913
"338",2705903,2012,0.0527492177022798,0.0599016540008941
"339",2705903,2016,0.000396353547364249,0.0225921521997622
"340",2705903,2020,0.0476510067114094,0.0308724832214765
"341",2706000,2008,0.00527756059421423,0.379593432369038
"342",2706000,2012,0.0364991400726161,0.115994649340722
"343",2706000,2016,0.0102960102960103,0.0257400257400257
"344",2706000,2020,0.029676558852951,0.021673891297099
"345",2706109,2008,0.0165909539798538,0.396405293304365
"346",2706109,2012,0.0236415633937083,0.139180171591992
"347",2706109,2016,0.00247167868177137,0.621215242018538
"348",2706109,2020,0.0225394440270473,0.271975957926371
"349",2706208,2008,0.00700661736084079,0.0630595562475672
"350",2706208,2012,0.0342105263157895,0.137719298245614
"351",2706208,2016,0.00385653682992673,0.0925568839182414
"352",2706208,2020,0.0109489051094891,0.0470802919708029
"353",2706307,2008,0.0417532403284852,0.226245836219122
"354",2706307,2012,0.350415605309023,0.183670733342271
"355",2706307,2016,0.0226053016750691,0.170401691331924
"356",2706307,2020,0.102242004615892,0.266501813386086
"357",2706406,2008,0.0679144385026738,0.241711229946524
"358",2706406,2012,0.112065813528336,0.148171846435101
"359",2706406,2016,0.00802719803569742,0.169326659741241
"360",2706406,2020,0.0479985985810633,0.0959096084785846
"361",2706422,2008,0.0889412773253322,0.211744534933562
"362",2706422,2012,0.0256842105263158,0.0877894736842105
"363",2706422,2016,0.00341023069207623,0.142627883650953
"364",2706422,2020,0.168884158240199,0.189817278694341
"365",2706448,2008,0.0313858039594399,0.254949299855142
"366",2706448,2012,0.0779020439645199,0.0580408792903972
"367",2706448,2016,0.0253664036076663,0.0866215708380308
"368",2706448,2020,0.161789158629864,0.309278350515464
"369",2706505,2008,0.11740953564218,0.354092250349433
"370",2706505,2012,0.165258533288273,0.120310915849949
"371",2706505,2016,0.0236087689713322,0.0616280852368542
"372",2706505,2020,0.0832311465358676,0.202023298589822
"373",2706604,2008,0.0105527638190955,0.452261306532663
"374",2706604,2012,0.0736342042755344,0.0311163895486936
"375",2706604,2016,0.0270709258256632,0.0303194369247428
"376",2706604,2020,0.163255240443896,0.0623921085080148
"377",2706703,2008,0.219016512429686,0.427644710578842
"378",2706703,2012,0.0760246158998619,0.128856700297233
"379",2706703,2016,0.104930298846479,0.115129381374427
"380",2706703,2020,0.0956619426201175,0.339483235395783
"381",2706802,2008,0.065871746401047,0.15486403955213
"382",2706802,2012,0.118995333516333,0.105270381553665
"383",2706802,2016,0.028279538051525,0.0787681374000592
"384",2706802,2020,0.0496473906911142,0.147390691114245
"385",2706901,2008,0.0069293805736322,0.0392263195950832
"386",2706901,2012,0.0803429889033002,0.0817841187490993
"387",2706901,2016,0.0406003045022838,0.180018850141376
"388",2706901,2020,0.0434465133260314,0.136120238529877
"389",2707008,2008,0.0137931034482759,0.0282131661442006
"390",2707008,2012,0.0498480243161094,0.0492401215805471
"391",2707008,2016,0.028169014084507,0.0505761843790013
"392",2707008,2020,0.0394736842105263,0.425057208237986
"393",2707107,2008,0.117022429298949,0.180734640806155
"394",2707107,2012,0.0256621542083579,0.164567392583873
"395",2707107,2016,0.00639424517933859,0.0635428114696773
"396",2707107,2020,0.0403744880046811,0.375365710942071
"397",2707206,2008,0.00891805485445061,0.541309103146559
"398",2707206,2012,0.0627292736610418,0.0953778429933969
"399",2707206,2016,0.00408697073728952,0.0567271538335785
"400",2707206,2020,0.0163671373555841,0.0431643132220796
"401",2707305,2008,0.011676321506155,0.0775706010137582
"402",2707305,2012,0.0449715370018975,0.0907969639468691
"403",2707305,2016,0.0106402494955054,0.0963126031920749
"404",2707305,2020,0.0487304437035137,0.1770539454561
"405",2707404,2008,0.0397561622051418,0.104426186058839
"406",2707404,2012,0.0670406732117812,0.118373071528752
"407",2707404,2016,0.00739644970414201,0.0512820512820513
"408",2707404,2020,0.0961123110151188,0.15280777537797
"409",2707503,2008,0.00892071868325166,0.141726347531097
"410",2707503,2012,0.079611908559277,0.176501860712387
"411",2707503,2016,0.00903871992182729,0.0190545987541224
"412",2707503,2020,0.0540019286403086,0.0635379834994107
"413",2707602,2008,0.153438303341902,0.357165809768638
"414",2707602,2012,0.0781438675176816,0.0696912195963429
"415",2707602,2016,0.0133581332431518,0.0371998647277646
"416",2707602,2020,0.14225738737284,0.119974164379138
"417",2707701,2008,0.016407852329329,0.181756030862389
"418",2707701,2012,0.206958432521516,0.212378685222487
"419",2707701,2016,0.115197558727232,0.0827744047808258
"420",2707701,2020,0.107457808581974,0.283436170512495
"421",2707800,2008,0.0220713073005093,0.148132427843803
"422",2707800,2012,0.0667222685571309,0.477481234361968
"423",2707800,2016,0.00771010023130301,0.278720123361604
"424",2707800,2020,0.050251256281407,0.100188442211055
"425",2707909,2008,0.0900501919102451,0.215529967522882
"426",2707909,2012,0.128557080682959,0.183796451288919
"427",2707909,2016,0.0571768910065515,0.123883263847528
"428",2707909,2020,0.103419746276889,0.260617760617761
"429",2708006,2008,0.0491474423269809,0.422108430554822
"430",2708006,2012,0.177680798004988,0.263040315876974
"431",2708006,2016,0.0168915439283139,0.0818827891646925
"432",2708006,2020,0.0429757115942767,0.0736799226029839
"433",2708105,2008,0.0227138643067847,0.238643067846608
"434",2708105,2012,0.0392397302268547,0.127835683629675
"435",2708105,2016,0.0144476550344521,0.0600133362969549
"436",2708105,2020,0.0439691027926322,0.585066349772232
"437",2708204,2008,0.0203345359134142,0.170219744178419
"438",2708204,2012,0.065989847715736,0.0964467005076142
"439",2708204,2016,0.0136986301369863,0.0408044301952783
"440",2708204,2020,0.0236450584484591,0.191817215727949
"441",2708303,2008,0.0196078431372549,0.0853517877739331
"442",2708303,2012,0.0479762241720917,0.0513727710161336
"443",2708303,2016,0.0184336291817029,0.0453525797327611
"444",2708303,2020,0.0268149766610388,0.274207965041216
"445",2708402,2008,0.0815376186997809,0.516800584368152
"446",2708402,2012,0.0888384840752292,0.167186466307532
"447",2708402,2016,0.00749841900804047,0.132893666997922
"448",2708402,2020,0.0492305213117396,0.112642011119168
"449",2708501,2008,0.0153510422153661,0.0975995183986756
"450",2708501,2012,0.104420010194422,0.0704871477463045
"451",2708501,2016,0.0336560987037326,0.0876932687802593
"452",2708501,2020,0.0891996523662795,0.246108872560638
"453",2708600,2008,0.0175235805437396,0.173802478268911
"454",2708600,2012,0.125742483779585,0.239650918395321
"455",2708600,2016,0.0385650224215247,0.0378312270688952
"456",2708600,2020,0.0605644306629509,0.160654708168152
"457",2708709,2008,0.190944295501936,0.246946678582067
"458",2708709,2012,0.0508067284586337,0.0998970133882595
"459",2708709,2016,0.0152933832709114,0.0976903870162297
"460",2708709,2020,0.048696648524778,0.205671727298768
"461",2708808,2008,0.0383835457705678,0.138253186558517
"462",2708808,2012,0.2140660407899,0.158789252185173
"463",2708808,2016,0.0146048731111272,0.0371628949461355
"464",2708808,2020,0.0636266524235545,0.0885298437708639
"465",2708907,2008,0.0250492037931651,0.101270352478082
"466",2708907,2012,0.15552476619328,0.111361274679598
"467",2708907,2016,0.0505526657997399,0.0523407022106632
"468",2708907,2020,0.0807915488766553,0.243564945692605
"469",2708956,2008,0.0025130890052356,0.555392670157068
"470",2708956,2012,0.0344965104685942,0.056630109670987
"471",2708956,2016,0.00267124594543026,0.0215607708452585
"472",2708956,2020,0.0501539018649285,0.0850986782545718
"473",2709004,2008,0.190679356744339,0.23071873974401
"474",2709004,2012,0.255349500713267,0.0638373751783167
"475",2709004,2016,0.0119802677942213,0.141649048625793
"476",2709004,2020,0.165323880116017,0.15307766677409
"477",2709103,2008,0.0236403565430823,0.0971450716961633
"478",2709103,2012,0.316477198484255,0.119430288775644
"479",2709103,2016,0.00599168500855955,0.0396184886280264
"480",2709103,2020,0.0698198198198198,0.114489489489489
"481",2709152,2008,0.00253418198962753,0.0374823196605375
"482",2709152,2012,0.0960134430409086,0.0637385560319852
"483",2709152,2016,0.0107360059575524,0.0525009308675686
"484",2709152,2020,0.0308032777079969,0.140319397093128
"485",2709202,2008,0.00648600621945802,0.0378498445135495
"486",2709202,2012,0.114280055456526,0.103485838779956
"487",2709202,2016,0.00690728670104096,0.133865161980737
"488",2709202,2020,0.0190032964902075,0.0500290866783013
"489",2709301,2008,0.023895422386731,0.483437192522138
"490",2709301,2012,0.0544496232086074,0.116827111556388
"491",2709301,2016,0.0259543807969428,0.112057641017475
"492",2709301,2020,0.0644038619863783,0.304056582591123
"493",2709400,2008,0.110629244742656,0.208739055723754
"494",2709400,2012,0.0967769660507091,0.142930812204555
"495",2709400,2016,0.0302897662610523,0.148122209577169
"496",2709400,2020,0.175139275766017,0.129961699164345
"497",1300029,2008,0.0261595955154979,0.101780611123324
"498",1300029,2012,0.304195804195804,0.113053613053613
"499",1300029,2016,0.0101244813278008,0.0293775933609959
"500",1300029,2020,0.025026705325805,0.123912711735083
"501",1300060,2008,0.0124463519313305,0.181974248927039
"502",1300060,2012,0.0171659373948166,0.208347357791989
"503",1300060,2016,0.00314375535867391,0.0425835953129466
"504",1300060,2020,0.0457114770213812,0.0481690833128533
"505",1300086,2008,0.0219083309311041,0.0432401268377054
"506",1300086,2012,0.0179547228727557,0.493104345563362
"507",1300086,2016,0.011036036036036,0.0391891891891892
"508",1300086,2020,0.033195020746888,0.0877296976882039
"509",1300102,2008,0.107170846394984,0.105015673981191
"510",1300102,2012,0.146492434662999,0.0744497936726272
"511",1300102,2016,0.00757097791798107,0.15205047318612
"512",1300102,2020,0.0451825254338719,0.0668761220825853
"513",1300144,2008,0.2996996996997,0.0804804804804805
"514",1300144,2012,0.0106440555655782,0.596969150279632
"515",1300144,2016,0.00284191829484902,0.179218472468917
"516",1300144,2020,0.0845754479986602,0.0922793501925976
"517",1300201,2008,0.0222965440356745,0.114455592716462
"518",1300201,2012,0.0192837465564738,0.116008570554025
